route_id,stop_lat,stop_id,stop_long,stop_desc,stop_name,stop_seq,location_type
16,33.42023412793584,{97CCD7D2-2581-4F81-A1D4-417199D8CA72},-82.03342806987259,Commercial  - Church - Island Seafood Market and Restaurant,Lumpkin Rd - St Albans Episcopal Church,12,0
16,33.42052809922127,{32C974B5-D5D2-4C28-BF44-057A89BC902A},-82.03701106201612,Residential - Burns Memorial UMC,Lumpkin Rd - Allen Ave,13,0
16,33.42074730322885,{2F43C119-28B7-4E9A-93D8-C3A574B9D5A5},-82.03986935107024,Residential - Flemming Apts,Lumpkin Rd - Green Meadows  Dr,14,0
16,33.42087733291991,{3447A470-04C5-4190-A6F1-D30F5EAEA884},-82.04417336174245,Technical College - Residential,Augusta Tech Entrance - Lumpkin Rd,15,0
16,33.41917311994712,{9C851958-780F-4D6F-96D1-6D0083239A93},-82.04581652566523,Adminissions - Bookstore - Financial Aid - Student Services,Augusta  Tech Blvd - Bldg 1300 - Admissions,16,0
16,33.41868954394529,{2B1FB791-67B5-4DE5-9A80-01A07FBE4600},-82.04727190018888,Administration - Student Accounts,Career Dr - Augusta Tech Blvd - Bldg 100,17,0
16,33.41763071399716,{E228BE10-03E3-459D-9C75-AA007DAA0590},-82.04767418344434,Early Childhood Development,Career  Dr - Bidg 500,18,0
16,33.41714003673967,{5C3010E7-E5A6-4838-A364-FB63838CB611},-82.04988759624783,Bldg 600 - Center for Advanced Technology,Career  Dr - Success Ave - Bldg 600,19,0
16,33.41799280593046,{70B5421E-E418-456A-BCF4-CB9E5062A389},-82.05023933415241,Information and Engineering Technology,Success Dr - Bldg 800,20,0
16,33.42197109718176,{35CDB9A4-B588-416F-AC72-3E5DED50AE5E},-82.05258720450445,Apartments - Residential,Augusta  Tech Dr - Antebellum Dr,21,0
16,33.42444362669631,{101CF2D4-2FB5-4C19-AC0A-6B958E2A8E9C},-82.05395604177777,Grocery - Shopping,Augusta  Tech Dr - Koger,22,0
16,33.427032774037,{FA284891-29A7-40BB-A1C5-DC32181A4E30},-82.05048906429805,Commercial - Residential,Deans Bridge Rd - Across from Mobile Home Park,23,0
16,33.42801145320335,{E8578E27-799B-4B2C-9C62-D29F31C1E316},-82.04818563488749,Commercial - Motels - Villa Europa,Deans Bridge Rd - Dover St,24,0
16,33.42892170353034,{179E798C-F730-43E5-BCED-00D02BB5D43A},-82.04603350096808,Commercial - Dougs Meat Shop - Pawn Shop,Deans Bridge Rd - A1 Pawn Shop,25,0
16,33.43054759329129,{1AED041E-9FD0-4B8D-AE49-50D06B8E064A},-82.04211429940702,Commercial - Auto Zone - Convenience Store,Deans Bridge Rd - Wheeless Rd,26,0
16,33.43204667585994,{C2283169-79B4-407E-A99F-6DEB02C6F1A1},-82.03863488451761,Residential,Deans Bridge Rd - Cornellia Rd,27,0
16,33.43331506893659,{9D15CE7F-8649-48E9-B69F-73AD49F8335E},-82.03559287092071,Commercial - Auto Zone - Convenience Store,Deans Bridge Rd - Richmond  Hill West,28,0
16,33.43493457342162,{EA186D92-AC5A-460F-8359-141C77DAAB61},-82.03187709706741,Cemetery - Residential,Deans Bridge Rd - Hillcrest Memorial Park,29,0
01,33.48150313944257,{C07D851D-555A-47D8-87B1-BEFE997BBF14},-81.98510076416402,End of Line - Main Transfer Facility - Broad St,EOL Main Transfer Facility - Broad St - 15th St,36,1
01,33.48150313944257,{C853E5DF-B6C6-49F7-800B-6B8E101C55F1},-81.98510076416402,Main Transfer Facility - Broad St,Main Transfer Facility - Broad St - 15th St,1,1
12,33.47664187651383,{F14DF260-DC8E-48AB-8D3A-485E098A255F},-81.98627083743948,Kroger - Across from MCG Administration Bldg  - Mooney Shoes,15th St - Kroger,3,0
12,33.47457476251865,{B8539445-2EC4-4FD9-909C-B3BCA61A6E22},-81.98838547082066,CVS Pharmacy - Across from VA Hospital,15th St - Walton Way,4,0
12,33.47221272971194,{2DA047D3-82C0-4902-96C3-26AB0D39410F},-81.99075427889601,MCG Parking - Medical District - Across from MCG Hospital,15th St - Pope Ave,5,0
12,33.47072027065249,{486C9DFC-FB7D-4E17-90F1-E10AC99C803C},-81.99175447498367,Medical District - Hotel - Convenience Store - Across from MCG Bldg aand Parking Deck,15th St - Laney Walker Blvd,6,0
12,33.46768214127206,{81E7CD82-5C4C-4D58-984E-964B67DF1B62},-81.99318477190386,Paine College - Medical District -  Across MCG School of Dentistry,15th St - Central Ave,7,0
12,33.46762916195539,{8A680D1C-C1B8-496A-943F-3A2FF641C4CA},-81.99468694280508,Paine College Entrance - Residential,Central Ave - Oak St - Emmitt St,8,0
12,33.46555752959741,{AAB2926F-8B44-4DFC-AB54-444D5130820E},-81.99577714657474,Colonel Bakery - Shepherd Blood Center - Acoss from Solo Cup - Easter Seals,Emmitt St - Wrightsboro Rd,9,0
12,33.46587628102964,{60C9B0B3-3E7A-4582-A18F-7A5AFF5E65E3},-81.99988840811277,Residential - Solo Cup,Wrightsboro Rd - Holden St,10,0
12,33.46623360127128,{D57E5D4E-D4C9-40B1-A362-DB6C17944DE3},-82.00340068465471,Residental,Wrightsboro Rd - Wilson St,11,0
12,33.46638518465032,{34A4F0F0-4908-497D-8FDE-D105430CA2C1},-82.00521577156295,Residential - Apartments,Wrightsboro Rd - Baker Ave,12,0
12,33.46662658106286,{AC217FE0-C029-4DBB-B308-4230D94DAE58},-82.0073086800094,Residential,Wrightsboro Rd - Morris St,13,0
12,33.46699758777527,{5AD171EF-B0F5-489E-A206-D06553BFA9E6},-82.01047166628646,Residential - Summerville,Wrightsboro Rd - Heard Ave,14,0
12,33.46737836154514,{B72DB539-AD13-4E49-8136-2174936D6C57},-82.01434032898109,Childcare Network - Residential - Summerville,Wrightsboro Rd - Troupe St,15,0
12,33.46772947380061,{41B3DB98-5AB9-487C-8932-0DAA0C69932B},-82.01790450017239,Medical - Across from Trinity Hospital - Residential - Summerville,Wrightsboro Rd - Winter St,16,0
12,33.46808889394556,{AEFC2770-49EA-4D85-961D-A63DBD096743},-82.02138241887407,US Post Office - Medical - Residential - Summerville,Wrightsboro Rd - Stovall St,17,0
12,33.46835892414877,{168C433A-38D1-44AD-B649-4FE76409E5AC},-82.02398381231993,Medical - Across from VA Hospital - Residential - Summerville,Wrightsboro Rd - Whitney St,18,0
12,33.46849823401644,{3C36BA64-17C2-4429-BBF7-234845960C5E},-82.02560290007249,VA Hospital - Convenience Store - Residential - Summerville,Wrightsboro Rd - Schley St,19,0
12,33.46879035670497,{FD43462A-2F97-417F-87CF-1378C6EE6575},-82.02824109410349,Business - Residential,Wrightsboro Rd - Monte Sano Ave,20,0
12,33.46900561384189,{8CF46999-0FFF-4A6F-A853-079DDB36DA68},-82.03068587246274,Commercial - Residential,Wrightsboro Rd - Ohio Ave,21,0
12,33.46929854118309,{7535B423-4406-4463-9268-B6610EFCFAF3},-82.03323849929804,Commercial - Trinity Home Healthcare - Daniel Village Shopping Center,Wrightsboro Rd - Iris Rd,21,0
12,33.46978220340498,{17BCA477-D5E5-4487-9D66-456B5A665CB0},-82.03875152257673,Commercial -- Banking - Residential,Wrightsboro Rd - Pine Needle Rd,23,0
12,33.47041639911029,{DC6A2642-EABA-4ABD-92CB-927C1DC7E462},-82.046599462179,Newman Tennis Center - Residential,Wrightsboro Rd - Magnolia Dr,24,0
12,33.47039366750251,{F3287907-79AF-41FA-8B24-6B7DC1BBB2DC},-82.0495814063638,Newman Tennnis Center - Commercial,Wrightsboro Rd - Damascus Rd,25,0
12,33.47026460110289,{CF1CA9E7-3E1E-4901-9079-F57960FCB984},-82.0528358149909,Commercial - Restaurants,Wrightsboro Rd - Golf Course,26,0
12,33.47000116210511,{07FA8B0A-AF2D-4AFF-95FB-9F33E5BDF6DF},-82.05796696817242,Augusta State University Sports Complex - Georgian Place Apartments,Wrightsboro Rd - Vanover Dr,27,0
12,33.46991080381417,{25DC1196-458D-401A-9BDC-63A35B0A8722},-82.05982416469749,Residential - Commercial - Masonic Temple,Wrightsboro Rd - Valley Park West,28,0
12,33.4697274677935,{B905DD58-C733-47E7-BF01-4E20583CB430},-82.06223090711328,Residential - Commercial,Wrightsboro Rd - Goverrnors Place Apartments,29,0
12,33.4695613243702,{9B66073C-61F3-487D-A7E4-F8BF54854C03},-82.06525532348915,Commercial - Shopping - Pharmacy,Wrightsboro Rd - CVS Pharmacy,30,0
12,33.46809513400307,{02A9693D-99A6-494D-A619-8FEF736A3EE3},-82.06725299279121,Autozone - Shopping - Freds - Salvation Army Store,North Leg Rd - Sibley Rd,31,0
12,33.46394827567874,{0037A6CD-FAC5-421E-8821-C81278D04438},-82.06865605261562,Residential - Forest Estates,North Leg Rd - Forest Estates Dr,32,0
12,33.45529842125828,{F2BDA318-FEA6-4100-9736-5151E3FD7771},-82.06605637221615,Richmond Co Board of Health - Residential,North Leg Rd - Vintage Creek Apartments,33,0
12,33.45467927650346,{41E435B6-7794-415D-A3C6-752EE9B45159},-82.07040370058468,Commercial - Champions Pines Apartments,Wylds Rd - Augusta Utilities Facility,35,0
12,33.45967939618575,{D347383D-037A-4433-834A-73186B7118AD},-82.07628487934187,College - Commercial -Shopping,Wylds Rd - Virginia College,36,0
12,33.46256343458916,{F05C71B4-C611-43DA-8CED-9878C3CC7BD4},-82.07945957800328,EOL - Shopping,EOL Augusta Mall -  Food Court,37,0
12,33.46794013519185,{DE3D523D-3B45-43E6-8E00-CF6A8C703F0C},-82.07683973289907,Shopping - TJ Maxx - ROSS - Starbucks - ATT,Wrightsboro Rd - Augusta Square Shopping Center,2,0
12,33.46822343439153,{02ECA23E-1D56-4B3F-8E77-B8E319EEC689},-82.07501058621368,Shopping - Restaurants,Wrightsboro Rd - Wylds Rd,3,0
12,33.4684517890586,{DB699A75-68B2-4347-9C5E-40FAFF4981AC},-82.07300439237858,Shopping - Commercial,Wrightsboro Rd - C and S Dr,4,0
12,33.46885949129667,{D79CED79-FB3E-4313-8F29-E6CCDF5F1CEA},-82.06993782868811,Commercial - Baldinos Subs -  US Army Reserve,Wrightsboro Rd - New Life Christian Center,5,0
12,33.46935342886294,{3D5FAD99-1730-4DC8-9EAC-C3CA0FF85F53},-82.06535080554794,Commercial - Shopping -Taco Bell - Pharmacy,Wrightsboro Rd - North Leg Shopping Center,6,0
12,33.46955991407961,{A91C9D81-9C97-4AE2-90B7-2321D525771D},-82.06226321484191,Residential - Commercial  - Apartments,Wrightsboro Rd - Champagn Ave,7,0
12,33.46969775578491,{59EFE6CC-6978-446B-B7D5-136446B3CA9A},-82.06034929714451,Residential - Georgian Place Apartments,Wrightsboro Rd - Valley Park West,8,0
12,33.46986135843854,{94CDA137-7787-4045-A1A7-9E1E69E7C6DB},-82.05725004351703,Residential - College - Augusta State University Sports Complex,Wrightsboro Rd - Valley Park East,9,0
12,33.47007668636407,{E60364DA-2D1C-46E6-B4EA-550FC2DBC88C},-82.05268894464497,Shopping - Restaurants,Wrightsboro Rd - Wrightsboro Plaza,10,0
12,33.4702133980712,{3F11B6CA-D4B2-40D4-8B73-650C55CE0451},-82.0493401873663,Convenience Store - Newman Tennis  Center,Wrightsboro Rd - Damacus Rd,11,0
12,33.47021525161186,{063F1CA3-C656-4E1A-AA37-46A77EB5316C},-82.04662754034311,Residential - Airport Runway,Wrightsboro Rd - Magnolia Dr,12,0
12,33.46958577174879,{D4974CF5-84D2-4B3F-85A5-7A3AFE0F619B},-82.03888177742751,Residential - Banking - Shopping,Wrightsboro Rd - Pine Needle Rd,13,0
12,33.46912446229689,{B9E87E76-B0CA-4CD9-B481-5B469BB58EA7},-82.03346868323304,Shopping - Medical - Airport,Wrightsboro Rd - Across Daniel Field Shopping Center,14,0
12,33.46869126887976,{6E5839D4-7C3A-4416-9BF3-9E362E81112B},-82.02845347990599,Commercial - Residential,Wrightsboro Rd - Monte Sano Ave,15,0
12,33.46852543950018,{54C50218-F364-4E01-AC64-CFE70C456073},-82.02654339715231,Medical - Residential - Business,Wrightsboro Rd - VA Hospital,16,0
12,33.46830083763395,{DCB3F910-7B71-492D-9020-EB68857FF9E9},-82.02417394018235,Residential - VA Hospital,Wrightsboro Rd - Whitney St,17,0
12,33.46804444861759,{1CF7DCB5-6500-4581-AEB7-F913349F268D},-82.02161664168035,US Post Office - Residential - Medical,Wrightsboro Rd - Stovall St,18,0
12,33.46767944029995,{8F5CA22E-4A17-4842-A679-039A9110D1E9},-82.01821610549072,Trinity Hospital - Summerville - Residential,Wrightsboro Rd - Winter St,19,0
12,33.46731630608629,{A5E61B26-D1AB-4761-BCA1-64A2449122A0},-82.01477956398034,Residential - Summerville,Wrightsboro Rd - Troupe St,20,0
12,33.46692317750977,{D704F5CC-5077-4952-ABA5-77E0318A0FCD},-82.01081323167266,Residential - Summerville,Wrightsboro Rd - Heard Ave,21,0
12,33.46657092125383,{7FBCCCE0-605A-49C2-A404-A166082AE2F6},-82.00756417175226,Residential - Summerviille,Wrightsboro Rd - Morris St,22,0
12,33.46633325445868,{AF1A598E-BF1F-4325-9519-38429D1A4013},-82.00540882491106,Residential - Bessies Child Care,Wrightsboro Rd - Baker Ave,23,0
12,33.46616392148663,{A11F5B6A-7653-4A7D-85D6-B4E0211C17F9},-82.00369985634843,Residential - Macedonia Baptist Church,Wrightsboro Rd - Jordan Rd,24,0
12,33.46581937825894,{71CC6A0C-83B3-437C-81D1-E4543260CBA7},-82.00019057584819,Residential,Wrightsboro Rd - Holden  St,24,0
12,33.46596565678291,{00F041D5-33EE-45C9-B7B7-A7D88CAEF84A},-81.99679030450288,Shepeard Blood Center - Solo Cup - Residential,Druid Park Ave - Wrightsboro Rd,26,0
12,33.4678733610846,{EF6308CF-6C09-4067-9F56-054A1016384D},-81.99660969086524,Residential - Paine College,Druid Park Ave - Central Ave,27,0
12,33.47049547302985,{A137ADA6-1D23-49B4-90AB-C6398E8DFF95},-81.99644022614383,College - Gymnasium,Druid Park Ave - Paine College,28,0
12,33.47130615516421,{DAB4CC78-840D-4D45-9BCC-6C8729906CDE},-81.99485245515773,Paine College - Commercial,Laney Walker Blvd - Emmett St,29,0
12,33.4708433682019,{9C93F59D-BF53-408D-B85D-A529666AB9B9},-81.99358477647199,Medical District,Laney Walker Blvd - Chafee  Ave,30,0
12,33.47113794219139,{BD40ACED-5649-4BFE-82F8-26B89ED0089C},-81.99121263859352,Medical District - MCG College - Hotel,15th St - MCG Parking Deck,31,0
12,33.47320305808394,{9271F3EC-679F-4FFE-8B20-5D8A6E770952},-81.98931382222284,Medical District,15th St - VA Hospital,32,0
12,33.47504342552053,{2F7D69D2-28AA-485A-9749-C9C5B12996A3},-81.98744169874976,Commercial - Wachovia - CVS Pharmacy,15th St - Walton Way,33,0
12,33.47660367380188,{F372F41C-2AF6-467A-9136-2EE370153E51},-81.98584978340797,Medical District  - Commercial - Kroger,15th St - MCG Administration,34,0
05,33.48221360389627,{D96B936B-6820-4A9D-ADF7-A785283C2138},-81.98639839607297,Commercial  - Residential - Across from Facilities Maintenance,Broad St - UHAUL,2,0
05,33.48327931956604,{AA6D236B-E6BE-4508-82D4-6EF7CFC635F1},-81.98967551158667,Commercial  - Across from Former School,Broad St - Kings Miill - Goodrich St,3,0
05,33.48451723177713,{AD8A0F53-9496-4597-816E-2F928DF7ADB1},-81.99335119105335,Commercial - KROC Center,Broad St - Crawford Ave,4,0
05,33.48550033994082,{E1E17B84-59F6-4AA4-9D54-7E59E014CA70},-81.99629444569409,Residential - Business - Howards Appliance,Broad St - Eve St,5,0
05,33.48635016544131,{54475337-BA00-4438-99BE-84EC06781065},-81.99883705368215,Residential - Neighborhood Business  - Family Dollar,Broad St - Currry St,6,0
05,33.48704355022078,{D76BB7AC-4050-4B27-8176-3E966B08DF70},-82.00085556237441,Restidential - Neighborhood Business,Broad St - Westview Ave,7,0
05,33.48796342967717,{C51F97D4-67EB-42D2-AD53-9798B84B593D},-82.0032734610253,Residential - Neighborhood Business,Broad St - Wood St - Olmstead Homes,8,0
05,33.48883261843254,{0C9004C8-B4F5-4E84-B283-DED76A2994AE},-82.00500023193828,Convenience Store Residential,Broad St - Milledge Rd,9,0
05,33.49054098559508,{1CA41473-EB2C-4280-AECD-5C9DE051EAE9},-82.0079342289087,Hal Powell Apartments - Julian Smith Casino Park - Disc Golf - Residential,Broad St - Lake Olmstead,10,0
05,33.49621978604544,{CFABB879-2A2E-4FDC-9E0D-1A51631E09AF},-82.01076052964986,Residential - Neighborhood Business,Washington Rd - Lakemont Dr,11,0
05,33.50015011076773,{46F2758D-C9B4-4291-B016-F1E5DBDDC0BC},-82.01237331937254,Residential,Washington Rd - Woodbine Rd,12,0
05,33.50186888190281,{42B4C3DF-4F15-4915-B36F-12449F99F7FE},-82.01386273885763,Residential,Washington Rd - The Greens Apartments,13,0
05,33.50321610651606,{5E7123E7-CB9E-4C60-8CE4-2A2B75B04D9C},-82.01496809191343,Commercial - IHOP Restaurant,Washington Rd - Former Shopping Center,14,0
05,33.50496499975883,{E8B316F9-1C00-479D-BF5B-90C8DC37B207},-82.01665113889267,Commercial - Residential - Scottish Rite Center - Across from Augusta National Golf Course,Washington Rd - Eisenhower Dr,15,0
05,33.50690822906392,{865601F1-3F92-4001-9154-2CC5DD7938EA},-82.01972243693341,Masters Plaza S/C - Whole Life Ministries  - Across from Augusta National Golf Course,Washington Rd - Azalea Dr,16,0
05,33.50854316878486,{5C6061EE-A0CA-4FAD-BCD8-D7E9E9E1DA30},-82.02238649636139,Shopping - Grocery - The Fresh Market - CVS - Windsor Fine Jewelers - Augusta National  Golf Course,Washington Rd - Berckman Rd,17,0
05,33.50929646142221,{8A87B378-3AA6-4596-B9E3-5A127D482E3B},-82.02501416978956,Commercial - National Hills Neighborhood - Church - Pep Boys - Restaurants,Washington Rd - River Ridge Rd,18,0
05,33.51043198232428,{940695C0-E950-45FA-ADD7-77DFFCEC4EE9},-82.03055661932385,Shopping - Restaurants - Commmercial - Grocery,Washington Rd - Washington Walk Shopping Center - Kroger,19,0
05,33.51060611933775,{BDF4BAD0-A1AB-4570-8EFD-C86A0924F702},-82.03183121585948,Commercial - Restaurants - Shopping,Washington Rd - Churchs Chicken,20,0
05,33.51086755090167,{F234423A-7958-481A-99BD-320C22DCA456},-82.03370374306888,Shopping - Fairway Square  - Natural Foods -  Restaurants - Banking,Washington Rd - Bertram Rd,21,0
05,33.51119764492798,{F14B2B3D-C02D-40EE-8166-4E5570EEB885},-82.03612339416888,Commercial - Restaurants - Red Lobster - Zaxbys - Convenience Store,Washington Rd - Sherwood Dr,22,0
05,33.51271774379342,{6FB4EE8B-E26F-478C-86BC-C662DE55BC67},-82.04699566769989,Hotels - Convenience Store - Restaurants - Shoneys - Starrbucks,Washington Rd - Stevens Creek Rd,23,0
05,33.51324211553542,{EBA83701-72C3-4ABE-8411-AA8CCAF7DF7F},-82.05059869403219,Commercial - Restaurants - Rineharts - Burger King - High School,Washington Rd - Patriots Way,24,0
05,33.51360953549055,{DFCAD831-DB33-4CEA-B8B5-49F51C3A447F},-82.05305190563772,Shopping - Across from Picadilly Square - Restaurants,Washington Rd - Skate Rink Entrance,25,0
05,33.51416464409811,{7D9F5D62-C155-44FF-8BC8-CAA7554DD2F1},-82.05687267064533,Shopping - Village West S/C,Washington Rd - Beverly Heights Dr,26,0
05,33.51496454223876,{05491149-1551-48B8-B90D-6E90376F1DEC},-82.06224786413911,Commercial - Residential,Washington Rd - Warren Baptist Church,27,0
05,33.51558002500053,{F625688F-8429-4D08-BFF9-960CA157055C},-82.06617618232966,Shopping - Washingtons Corner S/C - Restaurants - Longhorn Steakhouse - California Dreaming,Washington Rd - Cherry St,28,0
05,33.51603398172905,{9ADFC712-05E9-4F1B-95E0-2A828EAC515D},-82.06926141777697,Shopping - Le Pavilion S/C - Convenience  Store - Wife Saver Chicken,Washington Rd - Pleasant Home Rd,29,0
05,33.51204223845404,{91A44A07-2815-40B0-B37F-F12EA7C2F368},-82.08580981847304,End of Line Shopping - West Town S/C -Banking - McDonalds - Kmart,EOL Davis Rd - Washington Rd,30,0
05,33.50497534411401,{1098A126-CE88-478C-8D7D-58FC7A7D62AF},-82.08294259677179,Commercial - Banking,Davis Rd - Camilla Ave,2,0
05,33.50190181365207,{D4281BD9-A087-4A40-97BB-B64F6F82AADD},-82.08324708418594,Business - Medical - The Snug Restaurant,Davis Rd - Paul Ln,3,0
05,33.50086885763299,{F04D7848-9953-46D9-BFA0-CD68A9E00D44},-82.08068610939948,Medical - Commercial  - Royal Pain Center,Pleasant Home Rd  - Professional Pkwy,4,0
05,33.50276110181045,{F1F6DB73-FD9E-4459-84E8-99069CD25D03},-82.07757003054142,Residential - Foxhall Neighborhood,Pleasant Home Rd  -  Foxhall Dr,5,0
05,33.5046632812969,{4FE84CCC-EDD4-4BB4-B4BF-03F72576CBA6},-82.07426491329116,Residential - The Place Nursing and Rehabilitation - Sugar Milll Woods Neighborhood,Pleasant Home Rd  -  Sugar Mill Rd,6,0
05,33.5069241452732,{5BD43267-DE4D-4E9F-BE76-1DA6049A1412},-82.07275540153714,Residential - Ravenwood Neighborhood,Pleasant Home Rd  -  Ansley Ct,7,0
05,33.5102165918357,{45D19642-CB7C-4B36-B445-C22713789A92},-82.07171025287033,Residential - Montclair Neighborhood,Pleasant Home Rd  -  Crane Ferrry Rd,8,0
05,33.51278134746669,{ACAEF069-60B1-4BB5-8555-A49D1F1A2368},-82.07098779788528,Residential - Neighborhood Business - Pineview Baptist Church,Pleasant Home Rd  -  Davant St,9,0
05,33.51575471127838,{4FFBFB23-99A0-40A9-9409-0B866C8CDA22},-82.06929106359019,Shopping - La Pavilion S/C - Wife Savers Chicken,Washington Rd - Clark St,10,0
05,33.51541617785601,{57FEA61D-7D72-4164-A0E6-C9085C0E7683},-82.06668133812141,Commercial - Residential - Woodbiine West Neighborhood,Washington Rd - Heatherwood Pkwy,11,0
05,33.5144355346893,{1F5929A7-2109-4E18-9BEB-74F111ADE857},-82.06027236450325,Commercial - Residential - Church  - Montclair Neighborhood - Villlage West S/C,Washington Rd - Kings Chapel Rd,12,0
05,33.51342802972809,{E561DE62-B089-4661-9CF4-D537D0FC39A0},-82.0534529610032,Shopping - Restaurants,Washington Rd - Picadilly Square S/C,13,0
05,33.51305068332747,{A2A77FA9-6B4D-40EC-B72F-13CF8AAAD8C2},-82.05099892936835,Commercial - High School  - Restaurants - Mi Rancho - Burger King,Washington Rd - Patriots Way,14,0
05,33.51253434989518,{9D59A01D-7F36-4F11-88FA-F791A52865A7},-82.04736173864258,Hotels - Commercial - Restaurants - Dennys - Starbucks,Washington Rd - Stevens Creek Rd,15,0
05,33.5107935160579,{A41B38D9-1928-41AC-BD47-21230C2DC712},-82.0345362551016,Shopping - Restaurants - Stein Mart - Books a Million  - Hooters,Washington Rd - Washington Square S/C - Carrabas Italian,16,0
05,33.51046815885882,{D8234B31-4E63-4989-826B-D77858040998},-82.03225531721928,Shopping - Restaurants - Somewhere In Augusta  Bar and Grill,Washington Rd - Subway Subs,17,0
05,33.5100497355796,{1F94046A-36B4-4770-9071-0C76F3F6FB28},-82.02925184067257,Shopping - Grocery - Pharmacy - Restaurants,Washington Rd - Stanley Dr,18,0
05,33.50907333422728,{CCA83BDE-AC6A-4F5D-BFDD-D945D21470B6},-82.02504159808821,Commercial - Restaurants,Washington Rd - Pep Boys,19,0
05,33.50790965236323,{9A78A239-9F59-411F-9348-E6C54BF7F641},-82.02167469138784,Shopping - Across from Windsors Fine Jewelers - Grocery - Fresh Market - CVS,Washington Rd - Berckman Rd - Augusta National Golf Course,20,0
05,33.50663143137097,{34C46189-3A89-4C9A-B6B6-CA124A675659},-82.01966776176468,Commercial - Augusta National Golf Course,Washington Rd - Azalea Dr,21,0
05,33.5049611608176,{6C5E07FF-6218-4458-A568-836955A1468D},-82.01704620166719,Commercial - Residential - Augusta National Golf Course,Washington Rd - Eisenhower Dr,22,0
05,33.50341288174574,{A4CAE065-6BA2-4C1A-8957-D728E5B248CD},-82.01545074682494,Commercial - Golf - Across from IHOP,Washington Rd - Augusta National Golf Course,23,0
05,33.50199523568926,{2C2D6E35-DA99-4F82-AA9C-A27BFE8EC5D3},-82.01425829762476,Residential - The GreensApartments,Washington Rd - West Vineland Rd,24,0
05,33.49977262611969,{FCE3D2C5-CD4B-4338-994D-ABC8EAFF8A8D},-82.01235689779577,Residential - St Marks United Methodist Church,Washington Rd - East Vineland Rd,25,0
05,33.49577214726404,{6C962555-D281-41A8-B5BC-7BAD5CE34291},-82.01086713262536,American Willderness Outfitters - Residential,Washington Rd - Lakewood Dr,26,0
05,33.49017990797283,{5DCCCE3E-7501-4436-95A7-F5814F060225},-82.0083693035745,Hal Powell Apartments - Lake Olmstead - Disc Golf - Julian Smith Casino Park,Morningside Dr - Broad St,27,0
05,33.48833020524165,{BCCD5CE2-6028-498E-A229-A054F00E26E6},-82.00434936792759,Green Jackets Stadium  - Residential - Olmstead Homes Public Housing,Washington Rd - A St,28,0
05,33.48762370587106,{EE8FCE45-5ADA-4FEC-A24A-2F636208527F},-82.00287584984702,Residential - Neighborhood Business  - Catholic Social Services - BMX Park,Broad St - Tubman St,29,0
05,33.48689891941076,{4667A693-23BE-45CD-AC0D-5AD2EECB39CD},-82.0008919424386,Church - Residential - Neighborhood Business,Broad St - Westview Ave,30,0
05,33.48629299108114,{023E95A8-247A-4F2C-9BB0-CDCE633D8F2E},-81.9990747010141,Residential - Neighborhood Business,Broad St - Lockhart Ln,31,0
05,33.48533698348417,{49AA44DA-745A-43A3-AE3F-C76934909C49},-81.99621446263961,Residential - Neighborhood Business - KROC Center,Broad St - Eve St,32,0
05,33.48423943400425,{651DF66E-FCDF-44A6-9B9E-F19610366B58},-81.99294941910512,Residential - Bsiness - KROC Center,Broad St - Crawford Ave,33,0
05,33.48314960468345,{7B1D79F5-C5C8-446B-BD01-620544FAB8F9},-81.98968255852731,Residential - Industrial  - King Mill - Standard Textiie,Broad St - Former Martha Lester School,34,0
10,33.48406200799056,{7D1A9CE0-71E3-4463-AD58-DECEB2B7FFD5},-81.99378749557239,Residential - Historic Ezekiel Harris House - KROC Center,Crawford Ave - Welsh Ln,5,0
10,33.48162902093273,{667FE865-D200-4251-8806-2FEF380813A0},-81.99494571121856,Residential - Crawford Baptist Church - Harrisburg  Neighborhood,Crawford Ave - Telfair St,6,0
10,33.48021079910543,{B9B51ED8-2D6F-4338-9BDC-AD5639F9990A},-81.99558642601645,Residential - Bethel AME Church - Harrisburg  Neighborhood,Crawford Ave - Wilhelm Ln,7,0
10,33.47854938237379,{4957EC5C-551C-494D-BAA4-B3CF29634F21},-81.99643000921884,Residential  - Harrisburg  Neighborhood,Crawford Ave - Fenwick St,8,0
10,33.47932179161045,{D1F6547C-CB2E-4960-B08D-E25ED49DE2FB},-81.99883741047553,Residential - Harrisburg  Neighborhood - Bible Deliverance Temple,Fenwick St -  Eve St,9,0
10,33.48054408603372,{B03D513A-3A50-403E-A0DF-018047614B24},-82.0019701417755,Residential - Harissburg,Fenwick St -  Metcalf St,10,0
10,33.48201910705414,{E298C239-E9C6-4588-A49E-FB8043A1BB8C},-82.00161949864031,Residential - Harissburg,Metcalf St - Battle Row,11,0
10,33.48314469992885,{9C68177D-24A1-4A6C-865F-FF6869849B93},-82.00185022070528,Residential - Harrisburg,Metcalf St - Gardner St,12,0
10,33.48280886893094,{A0BC11EA-4677-478D-B2F8-EEE36FD6F898},-82.00370238812462,Residential - Harrisburg,Gardner St - Carr St,13,0
10,33.48203744463406,{8130E21E-21B5-4ABC-8CEF-C306C4705624},-82.0058232544089,Residential - Church of God of Prophecy,Gardner St - Hickman Rd,14,0
10,33.48100660356613,{1ACCCD19-42FC-4A99-8C5B-A664F579811A},-82.01044339533281,Residential - Summerville - August Country Club,Gardner St - Milledge Rd,15,0
